#Time [s]		Cumulative pedestrians
50.44	50
50.48	50
50.52	50
50.56	50
50.60	50
50.64	50
50.68	50
50.72	50
50.76	50
50.80	50
50.84	50
50.88	50
50.92	50
50.96	50
51.00	50
51.04	50
51.08	50
