#framerate:	25.00

#Frame 	 Voronoi density(m^(-2))		velocity(m/s)
00591	3.521	0.100
00592	3.519	0.101
00593	3.537	0.106
00594	3.520	0.114
00595	3.555	0.114
00596	3.526	0.130
00597	3.526	0.134
00598	3.525	0.133
00599	3.565	0.146
00600	3.546	0.141
00601	3.595	0.101
00602	3.568	0.104
00603	3.580	0.107
00604	3.569	0.116
00605	3.622	0.108
00606	3.564	0.112
00607	3.572	0.114
00608	3.601	0.116
00609	3.601	0.123
00610	3.598	0.131
00611	3.567	0.133
00612	3.552	0.142
00613	3.534	0.151
00614	3.534	0.145
00615	3.525	0.151
00616	3.503	0.150
00617	3.490	0.150
00618	3.489	0.140
00619	3.509	0.143
00620	3.508	0.144
00621	3.497	0.146
00622	3.492	0.143
00623	3.514	0.141
00624	3.540	0.137
00625	3.496	0.105
00626	3.502	0.104
00627	3.509	0.103
00628	3.529	0.101
00629	3.511	0.101
00630	3.492	0.088
00631	3.498	0.094
00632	3.523	0.100
00633	3.522	0.097
00634	3.544	0.112
00635	3.551	0.111
00636	3.524	0.112
00637	3.566	0.114
00638	3.577	0.119
00639	3.563	0.117
00640	3.594	0.120
00641	3.593	0.090
00642	3.582	0.097
00643	3.589	0.093
00644	3.605	0.088
00645	3.606	0.096
00646	3.609	0.098
00647	3.620	0.101
00648	3.608	0.102
00649	3.606	0.108
00650	3.604	0.116
00651	3.582	0.112
00652	3.574	0.117
00653	3.586	0.125
00654	3.559	0.130
00655	3.533	0.129
00656	3.548	0.138
00657	3.539	0.139
00658	3.493	0.140
00659	3.503	0.141
00660	3.466	0.147
00661	3.468	0.147
00662	3.449	0.146
00663	3.428	0.136
00664	3.417	0.132
00665	3.410	0.119
00666	3.391	0.114
00667	3.393	0.109
00668	3.376	0.108
00669	3.415	0.126
00670	3.432	0.135
00671	3.430	0.157
00672	3.448	0.165
00673	3.426	0.181
00674	3.462	0.178
00675	3.412	0.189
00676	3.404	0.190
00677	3.408	0.195
00678	3.426	0.198
00679	3.439	0.205
00680	3.417	0.198
00681	3.425	0.197
00682	3.389	0.185
00683	3.402	0.175
00684	3.373	0.181
00685	3.339	0.175
00686	3.321	0.160
00687	3.339	0.129
00688	3.315	0.123
00689	3.319	0.115
00690	3.295	0.127
00691	3.293	0.118
00692	3.292	0.115
00693	3.254	0.120
00694	3.264	0.113
00695	3.286	0.115
00696	3.269	0.118
00697	3.266	0.108
00698	3.286	0.110
00699	3.277	0.106
00700	3.294	0.099
00701	3.288	0.110
00702	3.299	0.101
00703	3.312	0.093
00704	3.304	0.103
00705	3.310	0.103
00706	3.317	0.100
00707	3.327	0.108
00708	3.314	0.109
00709	3.307	0.110
00710	3.293	0.115
00711	3.297	0.112
00712	3.251	0.117
00713	3.237	0.117
00714	3.245	0.113
00715	3.256	0.123
00716	3.227	0.131
00717	3.231	0.128
00718	3.214	0.136
00719	3.244	0.141
00720	3.236	0.147
00721	3.217	0.144
00722	3.226	0.151
00723	3.203	0.151
00724	3.198	0.153
00725	3.195	0.124
00726	3.205	0.118
00727	3.208	0.128
00728	3.215	0.119
00729	3.198	0.127
00730	3.204	0.125
00731	3.201	0.131
00732	3.177	0.129
00733	3.176	0.131
00734	3.142	0.131
00735	3.135	0.131
00736	3.101	0.135
00737	3.092	0.135
00738	3.070	0.141
00739	3.061	0.141
00740	3.034	0.139
00741	3.024	0.139
00742	3.000	0.145
00743	2.987	0.134
00744	2.967	0.141
00745	2.934	0.138
00746	2.918	0.142
00747	2.896	0.136
00748	2.898	0.141
00749	2.878	0.134
00750	2.870	0.139
00751	2.850	0.138
00752	2.840	0.132
00753	2.817	0.134
00754	2.800	0.135
00755	2.778	0.145
00756	2.754	0.136
00757	2.751	0.149
00758	2.722	0.140
00759	2.702	0.151
00760	2.676	0.145
00761	2.673	0.150
00762	2.630	0.154
00763	2.629	0.166
00764	2.588	0.167
00765	2.570	0.164
00766	2.528	0.164
00767	2.508	0.154
00768	2.457	0.162
00769	2.442	0.161
00770	2.399	0.163
00771	2.398	0.158
00772	2.368	0.126
00773	2.353	0.119
00774	2.321	0.125
00775	2.310	0.124
00776	2.274	0.124
00777	2.271	0.129
00778	2.245	0.121
00779	2.235	0.115
00780	2.211	0.121
00781	2.196	0.118
00782	2.170	0.123
00783	2.164	0.119
00784	2.162	0.126
00785	2.153	0.125
00786	2.144	0.134
00787	2.114	0.124
00788	2.110	0.134
00789	2.090	0.091
00790	2.076	0.094
00791	2.043	0.090
00792	2.042	0.084
00793	2.025	0.095
00794	2.011	0.086
00795	1.998	0.091
00796	1.980	0.080
00797	1.963	0.088
00798	1.973	0.092
00799	1.933	0.104
00800	1.932	0.111
00801	1.928	0.114
00802	1.874	0.124
00803	1.835	0.132
00804	1.888	0.136
00805	1.835	0.138
00806	1.823	0.142
00807	1.864	0.146
00808	1.851	0.144
00809	1.925	0.138
00810	1.981	0.147
00811	1.967	0.155
00812	2.023	0.152
00813	2.064	0.152
00814	2.001	0.147
00815	2.063	0.149
00816	2.035	0.147
00817	2.054	0.146
00818	2.064	0.141
00819	2.059	0.150
00820	2.099	0.146
00821	2.062	0.142
00822	2.080	0.136
00823	2.069	0.137
00824	2.087	0.126
00825	2.079	0.126
00826	2.084	0.128
00827	2.096	0.120
00828	2.083	0.127
00829	2.120	0.125
00830	2.109	0.127
00831	2.124	0.124
00832	2.120	0.114
00833	2.147	0.126
00834	2.138	0.136
00835	2.149	0.141
00836	2.134	0.152
00837	2.150	0.159
00838	2.117	0.153
