#framerate (fps):	10.00

#Frame	PersID	x/m	y/m	z/m	Individual density(m^(-2))	Individual velocity(m/s)	Voronoi Polygon	Intersection Polygon
00386	 18	 -0.5100	 1.0400	 0.0000	 0.0513	 0.1208	(((-5226.923077, 7357.692308), (-10127.202737, 10662.532079), (-28000.000000, 48289.448369), (-28000.000000, 100000.000000), (-4573.287832, 100000.000000), (-741.148325, 13775.837321), (-3145.348837, 8051.550388), (-5226.923077, 7357.692308)))	(((-4999.998961, 7433.333680), (-5000.000000, 15000.000000), (-795.558844, 15000.000000), (-741.148325, 13775.837321), (-3145.348837, 8051.550388), (-4999.998961, 7433.333680)))
00386	 6	 -0.3300	 0.5000	 0.0000	 4.7774	 0.1612	(((-5226.923077, 7357.692308), (-3145.348837, 8051.550388), (-607.273652, 5590.386572), (-1782.243346, 1729.771863), (-1896.021329, 1679.778507), (-5942.934783, 4298.369565), (-5226.923077, 7357.692308)))	(((-5000.000270, 7433.333243), (-3145.348837, 8051.550388), (-607.273652, 5590.386572), (-786.956777, 4999.999160), (-5000.000000, 5000.000000), (-5000.000270, 7433.333243)))
00386	 41	 -0.0100	 0.8300	 0.0000	 3.6794	 0.1118	(((-741.148325, 13775.837321), (3164.940239, 7526.095618), (2809.619860, 6608.184639), (-607.273652, 5590.386572), (-3145.348837, 8051.550388), (-741.148325, 13775.837321)))	(((-741.148325, 13775.837321), (3164.940239, 7526.095618), (2809.619860, 6608.184639), (-607.273652, 5590.386572), (-3145.348837, 8051.550388), (-741.148325, 13775.837321)))
00386	 26	 0.1300	 0.3600	 0.0000	 4.4092	 0.2642	(((-1782.243346, 1729.771863), (-607.273652, 5590.386572), (2809.619860, 6608.184639), (3987.658752, 4149.668691), (2009.540636, 490.150177), (-1782.243346, 1729.771863)))	(((-786.956337, 5000.000608), (-607.273652, 5590.386572), (2809.619860, 6608.184639), (3580.207950, 5000.000800), (-786.956337, 5000.000608)))
00386	 5	 0.3900	 1.0800	 0.0000	 0.0671	 0.1709	(((3164.940239, 7526.095618), (-741.148325, 13775.837321), (-4573.287832, 100000.000000), (21319.990167, 100000.000000), (6427.613136, 8990.969163), (3164.940239, 7526.095618)))	(((-795.558844, 15000.000000), (5000.000000, 15000.000000), (5000.000886, 8350.000398), (3164.940239, 7526.095618), (-741.148325, 13775.837321), (-795.558844, 15000.000000)))
00386	 32	 0.6100	 0.5900	 0.0000	 4.0764	 0.1414	(((2809.619860, 6608.184639), (3164.940239, 7526.095618), (6427.613136, 8990.969163), (9197.026388, 6706.203230), (9106.097561, 4857.317073), (7212.785863, 3324.636175), (3987.658752, 4149.668691), (2809.619860, 6608.184639)))	(((4999.999674, 8349.999854), (5000.000000, 5000.000000), (3580.208444, 4999.999769), (2809.619860, 6608.184639), (3164.940239, 7526.095618), (4999.999674, 8349.999854)))
00387	 18	 -0.4900	 1.0400	 0.0000	 0.0555	 0.1342	(((-5082.549349, 7330.848383), (-9961.521739, 10734.782609), (-28000.000000, 48710.587049), (-28000.000000, 100000.000000), (-7731.020523, 100000.000000), (-739.809482, 13109.060700), (-3052.369668, 7958.358466), (-5082.549349, 7330.848383)))	(((-4999.997020, 7356.364558), (-5000.000000, 15000.000000), (-891.954008, 15000.000000), (-739.809482, 13109.060700), (-3052.369668, 7958.358466), (-4999.997020, 7356.364558)))
00387	 6	 -0.3200	 0.4900	 0.0000	 4.8925	 0.1612	(((-5082.549349, 7330.848383), (-3052.369668, 7958.358466), (-534.161491, 5516.459627), (-1861.111111, 1624.074074), (-5859.090909, 4289.393939), (-5082.549349, 7330.848383)))	(((-4999.999862, 7356.363679), (-3052.369668, 7958.358466), (-534.161491, 5516.459627), (-710.226931, 5000.001001), (-5000.000000, 5000.000000), (-4999.999862, 7356.363679)))
00387	 41	 0.0000	 0.8200	 0.0000	 3.8161	 0.1304	(((-739.809482, 13109.060700), (3265.860735, 7860.251451), (2663.849765, 6315.962441), (-534.161491, 5516.459627), (-3052.369668, 7958.358466), (-739.809482, 13109.060700)))	(((-739.809482, 13109.060700), (3265.860735, 7860.251451), (2663.849765, 6315.962441), (-534.161491, 5516.459627), (-3052.369668, 7958.358466), (-739.809482, 13109.060700)))
00387	 26	 0.1200	 0.3400	 0.0000	 4.2200	 0.3178	(((-1682.125206, 967.792422), (-1861.111111, 1624.074074), (-534.161491, 5516.459627), (2663.849765, 6315.962441), (3850.668151, 4084.743875), (1964.354451, 102.526063), (-1682.125206, 967.792422)))	(((-710.227112, 5000.000471), (-534.161491, 5516.459627), (2663.849765, 6315.962441), (3363.829787, 5000.000000), (-710.227112, 5000.000471)))
00387	 5	 0.3800	 1.1100	 0.0000	 0.0523	 0.1789	(((3265.860735, 7860.251451), (-739.809482, 13109.060700), (-7731.020523, 100000.000000), (27716.417365, 100000.000000), (6219.849246, 9053.208349), (3265.860735, 7860.251451)))	(((-891.954008, 15000.000000), (5000.000000, 15000.000000), (4999.998506, 8560.576320), (3265.860735, 7860.251451), (-739.809482, 13109.060700), (-891.954008, 15000.000000)))
00387	 32	 0.5900	 0.5900	 0.0000	 4.0006	 0.1414	(((2663.849765, 6315.962441), (3265.860735, 7860.251451), (6219.849246, 9053.208349), (9088.218054, 6552.579132), (9010.638298, 4923.404255), (7211.526480, 3381.308411), (3850.668151, 4084.743875), (2663.849765, 6315.962441)))	(((5000.000042, 8560.576940), (5000.000000, 5000.000000), (3363.829618, 5000.000318), (2663.849765, 6315.962441), (3265.860735, 7860.251451), (5000.000042, 8560.576940)))
00388	 39	 -0.7700	 0.6100	 0.0000	 3.8273	 0.1204	(((-9815.445026, 10782.460733), (-4855.076142, 7239.340102), (-5670.133111, 4292.595674), (-7615.853659, 3254.878049), (-10410.237389, 4715.578635), (-9815.445026, 10782.460733)))	(((-5000.000615, 7342.857582), (-4855.076142, 7239.340102), (-5000.000634, 6715.382323), (-5000.000615, 7342.857582)))
00388	 18	 -0.4700	 1.0300	 0.0000	 0.0612	 0.1432	(((-4855.076142, 7239.340102), (-9815.445026, 10782.460733), (-28000.000000, 50592.028316), (-28000.000000, 100000.000000), (-11118.995120, 100000.000000), (-697.357556, 12457.803468), (-2856.944444, 7856.944444), (-4855.076142, 7239.340102)))	(((-4999.999877, 7342.857055), (-5000.000000, 15000.000000), (-1000.002964, 15000.000000), (-697.357556, 12457.803468), (-2856.944444, 7856.944444), (-4855.076142, 7239.340102), (-4999.999877, 7342.857055)))
00388	 6	 -0.3000	 0.4800	 0.0000	 5.0526	 0.1612	(((-4855.076142, 7239.340102), (-2856.944444, 7856.944444), (-363.793103, 5363.793103), (-1924.280681, 1600.264240), (-5670.133111, 4292.595674), (-4855.076142, 7239.340102)))	(((-4999.999854, 6715.385145), (-4855.076142, 7239.340102), (-2856.944444, 7856.944444), (-363.793103, 5363.793103), (-514.634313, 4999.999598), (-5000.000000, 5000.000000), (-4999.999854, 6715.385145)))
00388	 41	 0.0200	 0.8000	 0.0000	 3.9473	 0.1360	(((-697.357556, 12457.803468), (3425.609756, 8084.959350), (2610.000000, 5910.000000), (-363.793103, 5363.793103), (-2856.944444, 7856.944444), (-697.357556, 12457.803468)))	(((-697.357556, 12457.803468), (3425.609756, 8084.959350), (2610.000000, 5910.000000), (-363.793103, 5363.793103), (-2856.944444, 7856.944444), (-697.357556, 12457.803468)))
00388	 26	 0.1100	 0.3100	 0.0000	 4.0390	 0.3700	(((-1596.835443, 203.164557), (-1924.280681, 1600.264240), (-363.793103, 5363.793103), (2610.000000, 5910.000000), (3670.800000, 4129.371429), (2006.603774, -506.603774), (-1596.835443, 203.164557)))	(((-514.634442, 4999.999287), (-363.793103, 5363.793103), (2610.000000, 5910.000000), (3152.127862, 4999.999660), (-514.634442, 4999.999287)))
00388	 5	 0.3700	 1.1300	 0.0000	 0.0446	 0.1887	(((3425.609756, 8084.959350), (-697.357556, 12457.803468), (-11119.086255, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 83400.019375), (5978.604651, 9077.790698), (3425.609756, 8084.959350)))	(((-999.996483, 15000.000000), (5000.000000, 15000.000000), (4999.997084, 8697.221088), (3425.609756, 8084.959350), (-697.357556, 12457.803468), (-999.996483, 15000.000000)))
00388	 32	 0.5800	 0.5900	 0.0000	 4.0431	 0.1404	(((2610.000000, 5910.000000), (3425.609756, 8084.959350), (5978.604651, 9077.790698), (8984.175692, 6467.689531), (8910.000000, 4910.000000), (7250.000000, 3447.619048), (3670.800000, 4129.371429), (2610.000000, 5910.000000)))	(((5000.000268, 8697.222326), (5000.000000, 5000.000000), (3152.127842, 4999.999694), (2610.000000, 5910.000000), (3425.609756, 8084.959350), (5000.000268, 8697.222326)))
00389	 39	 -0.7600	 0.6100	 0.0000	 3.7815	 0.1105	(((-9704.201132, 10897.148455), (-4753.954565, 7243.395036), (-5570.133111, 4292.595674), (-7515.853659, 3254.878049), (-10310.237389, 4715.578635), (-9704.201132, 10897.148455)))	(((-5000.000507, 7425.000374), (-4753.954565, 7243.395036), (-5000.000318, 6353.845006), (-5000.000507, 7425.000374)))
00389	 18	 -0.4500	 1.0300	 0.0000	 0.0640	 0.1432	(((-4753.954565, 7243.395036), (-9704.201132, 10897.148455), (-28000.000000, 51444.551197), (-28000.000000, 100000.000000), (-12556.762032, 100000.000000), (-615.533981, 12068.932039), (-2734.574468, 7830.851064), (-4753.954565, 7243.395036)))	(((-5000.002131, 7425.001573), (-5000.000000, 15000.000000), (-1013.578511, 15000.000000), (-615.533981, 12068.932039), (-2734.574468, 7830.851064), (-4753.954565, 7243.395036), (-5000.002131, 7425.001573)))
00389	 6	 -0.2900	 0.4800	 0.0000	 5.1369	 0.1526	(((-4753.954565, 7243.395036), (-2734.574468, 7830.851064), (-175.199362, 5188.915470), (-2028.509532, 1747.053726), (-5570.133111, 4292.595674), (-4753.954565, 7243.395036)))	(((-5000.000843, 6353.843104), (-4753.954565, 7243.395036), (-2734.574468, 7830.851064), (-175.199362, 5188.915470), (-276.923647, 4999.998942), (-5000.000000, 5000.000000), (-5000.000843, 6353.843104)))
00389	 41	 0.0300	 0.7900	 0.0000	 4.0467	 0.1487	(((-615.533981, 12068.932039), (3452.982107, 8232.902584), (2437.003058, 5540.558104), (-175.199362, 5188.915470), (-2734.574468, 7830.851064), (-615.533981, 12068.932039)))	(((-615.533981, 12068.932039), (3452.982107, 8232.902584), (2437.003058, 5540.558104), (-175.199362, 5188.915470), (-2734.574468, 7830.851064), (-615.533981, 12068.932039)))
00389	 26	 0.1000	 0.2700	 0.0000	 3.7649	 0.4176	(((-1618.559557, -563.573407), (-2028.509532, 1747.053726), (-175.199362, 5188.915470), (2437.003058, 5540.558104), (3465.517241, 4062.068966), (2152.000000, -1192.000000), (-1618.559557, -563.573407)))	(((-276.923264, 4999.999652), (-175.199362, 5188.915470), (2437.003058, 5540.558104), (2813.043700, 4999.999681), (-276.923264, 4999.999652)))
00389	 5	 0.3600	 1.1400	 0.0000	 0.0427	 0.1921	(((3452.982107, 8232.902584), (-615.533981, 12068.932039), (-12556.762032, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 79479.432336), (5844.296578, 9102.471483), (3452.982107, 8232.902584)))	(((-1013.578511, 15000.000000), (5000.000000, 15000.000000), (5000.001275, 8795.455009), (3452.982107, 8232.902584), (-615.533981, 12068.932039), (-1013.578511, 15000.000000)))
00389	 32	 0.5600	 0.5900	 0.0000	 4.0118	 0.1200	(((2437.003058, 5540.558104), (3452.982107, 8232.902584), (5844.296578, 9102.471483), (8868.360914, 6396.729708), (8824.886878, 4983.823529), (7250.000000, 3521.428571), (3465.517241, 4062.068966), (2437.003058, 5540.558104)))	(((4999.999899, 8795.454509), (5000.000000, 5000.000000), (2813.043335, 5000.000206), (2437.003058, 5540.558104), (3452.982107, 8232.902584), (4999.999899, 8795.454509)))
00390	 39	 -0.7500	 0.6100	 0.0000	 3.7897	 0.1100	(((-9604.201132, 10897.148455), (-4653.954565, 7243.395036), (-5467.841410, 4300.881057), (-7464.557890, 3280.337079), (-10210.237389, 4715.578635), (-9604.201132, 10897.148455)))	(((-5000.000226, 7498.809691), (-4653.954565, 7243.395036), (-5000.000005, 5992.307675), (-5000.000226, 7498.809691)))
00390	 18	 -0.4400	 1.0300	 0.0000	 0.0692	 0.1393	(((-4653.954565, 7243.395036), (-9604.201132, 10897.148455), (-28000.000000, 51666.172832), (-28000.000000, 100000.000000), (-15103.747717, 100000.000000), (-584.551751, 11767.660639), (-2635.044643, 7830.714286), (-4653.954565, 7243.395036)))	(((-5000.002110, 7498.811081), (-5000.000000, 15000.000000), (-1116.455206, 15000.000000), (-584.551751, 11767.660639), (-2635.044643, 7830.714286), (-4653.954565, 7243.395036), (-5000.002110, 7498.811081)))
00390	 6	 -0.2800	 0.4800	 0.0000	 5.1362	 0.1581	(((-2635.044643, 7830.714286), (25.130890, 4993.193717), (-2132.735426, 1799.551570), (-5467.841410, 4300.881057), (-4653.954565, 7243.395036), (-2635.044643, 7830.714286)))	(((-4999.999548, 5992.309328), (-4653.954565, 7243.395036), (-2635.044643, 7830.714286), (18.750199, 4999.999788), (-5000.000000, 5000.000000), (-4999.999548, 5992.309328)))
00390	 41	 0.0400	 0.7800	 0.0000	 4.0578	 0.1487	(((-584.551751, 11767.660639), (3531.203008, 8410.071231), (2336.531365, 5203.321033), (25.130890, 4993.193717), (-2635.044643, 7830.714286), (-584.551751, 11767.660639)))	(((99.994821, 4999.999529), (18.750447, 4999.999523), (-2635.044643, 7830.714286), (-584.551751, 11767.660639), (3531.203008, 8410.071231), (2336.531365, 5203.321033), (99.994821, 4999.999529)))
00390	 26	 0.0900	 0.2300	 0.0000	 3.4596	 0.4780	(((-1774.616041, -1321.203072), (-2132.735426, 1799.551570), (25.130890, 4993.193717), (2336.531365, 5203.321033), (3248.287671, 4038.299087), (2385.911602, -1854.604052), (-1774.616041, -1321.203072)))	(((99.997368, 4999.999761), (2336.531365, 5203.321033), (2495.653005, 4999.998938), (99.997368, 4999.999761)))
00390	 5	 0.3500	 1.1600	 0.0000	 0.0394	 0.1844	(((3531.203008, 8410.071231), (-584.551751, 11767.660639), (-15103.838788, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 71600.229211), (5608.273381, 9138.867853), (3531.203008, 8410.071231)))	(((-1116.458346, 15000.000000), (5000.000000, 15000.000000), (4999.998894, 8925.438209), (3531.203008, 8410.071231), (-584.551751, 11767.660639), (-1116.458346, 15000.000000)))
00390	 32	 0.5500	 0.5900	 0.0000	 3.9979	 0.1000	(((2336.531365, 5203.321033), (3531.203008, 8410.071231), (5608.273381, 9138.867853), (8816.744367, 6352.564103), (8776.225854, 5015.453195), (7250.000000, 3561.904762), (3248.287671, 4038.299087), (2336.531365, 5203.321033)))	(((4999.999921, 8925.438569), (5000.000000, 5000.000000), (2495.651690, 5000.000618), (2336.531365, 5203.321033), (3531.203008, 8410.071231), (4999.999921, 8925.438569)))
00391	 39	 -0.7400	 0.6100	 0.0000	 3.7342	 0.1105	(((-9491.092848, 11030.852954), (-4494.991722, 7131.456954), (-5311.069114, 4333.477322), (-7464.550781, 3280.664062), (-10109.475465, 4723.350254), (-9491.092848, 11030.852954)))	(((-4999.999266, 7525.609184), (-4494.991722, 7131.456954), (-4999.999493, 5400.001737), (-4999.999266, 7525.609184)))
00391	 18	 -0.4200	 1.0200	 0.0000	 0.0779	 0.1432	(((-4494.991722, 7131.456954), (-9491.092848, 11030.852954), (-28000.000000, 53704.192548), (-28000.000000, 100000.000000), (-18260.036415, 100000.000000), (-541.860465, 11409.302326), (-2510.183066, 7708.855835), (-4494.991722, 7131.456954)))	(((-5000.000878, 7525.610441), (-5000.000000, 15000.000000), (-1259.997889, 15000.000000), (-541.860465, 11409.302326), (-2510.183066, 7708.855835), (-4494.991722, 7131.456954), (-5000.000878, 7525.610441)))
00391	 6	 -0.2600	 0.4700	 0.0000	 5.1434	 0.1640	(((-2510.183066, 7708.855835), (361.064055, 4741.900476), (-2252.307259, 1768.064153), (-5311.069114, 4333.477322), (-4494.991722, 7131.456954), (-2510.183066, 7708.855835)))	(((-5000.000579, 5399.998015), (-4494.991722, 7131.456954), (-2510.183066, 7708.855835), (111.289433, 5000.000919), (-5000.000000, 5000.000000), (-5000.000579, 5399.998015)))
00391	 41	 0.0500	 0.7700	 0.0000	 4.1519	 0.1500	(((-541.860465, 11409.302326), (3582.629870, 8522.159091), (2217.075306, 4804.816112), (361.064055, 4741.900476), (-2510.183066, 7708.855835), (-541.860465, 11409.302326)))	(((2288.775409, 4999.999724), (111.290317, 5000.000006), (-2510.183066, 7708.855835), (-541.860465, 11409.302326), (3582.629870, 8522.159091), (2288.775409, 4999.999724)))
00391	 5	 0.3300	 1.1700	 0.0000	 0.0371	 0.1749	(((3582.629870, 8522.159091), (-541.860465, 11409.302326), (-18260.036415, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 69132.380000), (5372.758101, 9170.308968), (3582.629870, 8522.159091)))	(((-1260.007027, 15000.000000), (5000.000000, 15000.000000), (5000.004799, 9035.346565), (3582.629870, 8522.159091), (-541.860465, 11409.302326), (-1260.007027, 15000.000000)))
00391	 32	 0.5400	 0.5900	 0.0000	 4.0192	 0.0608	(((2217.075306, 4804.816112), (3582.629870, 8522.159091), (5372.758101, 9170.308968), (8716.796267, 6354.276827), (8676.225854, 5015.453195), (7200.000000, 3609.523810), (2902.762431, 4018.784530), (2217.075306, 4804.816112)))	(((4999.999676, 9035.344710), (5000.000000, 5000.000000), (2288.775484, 4999.999928), (3582.629870, 8522.159091), (4999.999676, 9035.344710)))
00392	 39	 -0.7300	 0.6100	 0.0000	 3.7249	 0.1105	(((-9391.092848, 11030.852954), (-4353.431373, 7099.019608), (-5218.292683, 4331.463415), (-7464.494876, 3283.235725), (-10008.927818, 4728.936260), (-9391.092848, 11030.852954)))	(((-5000.000353, 7603.658812), (-4353.431373, 7099.019608), (-5000.000000, 5030.000295), (-5000.000353, 7603.658812)))
00392	 18	 -0.4100	 1.0200	 0.0000	 0.0805	 0.1389	(((-4353.431373, 7099.019608), (-9391.092848, 11030.852954), (-28000.000000, 53934.748078), (-28000.000000, 100000.000000), (-19052.149297, 100000.000000), (-531.722934, 11102.270081), (-2444.584838, 7644.404332), (-4353.431373, 7099.019608)))	(((-5000.002135, 7603.660203), (-5000.000000, 15000.000000), (-1343.754545, 15000.000000), (-531.722934, 11102.270081), (-2444.584838, 7644.404332), (-4353.431373, 7099.019608), (-5000.002135, 7603.660203)))
00392	 6	 -0.2500	 0.4600	 0.0000	 4.9937	 0.2193	(((-2444.584838, 7644.404332), (695.161290, 4400.000000), (-2280.194805, 1687.175325), (-5218.292683, 4331.463415), (-4353.431373, 7099.019608), (-2444.584838, 7644.404332)))	(((-5000.000000, 5030.000732), (-4353.431373, 7099.019608), (-2444.584838, 7644.404332), (114.516212, 4999.999915), (-5000.000000, 5000.000000), (-5000.000000, 5030.000732)))
00392	 41	 0.0600	 0.7600	 0.0000	 4.2022	 0.1500	(((-531.722934, 11102.270081), (3610.629252, 8576.445578), (2100.000000, 4400.000000), (695.161290, 4400.000000), (-2444.584838, 7644.404332), (-531.722934, 11102.270081)))	(((2317.021287, 5000.000027), (114.516075, 5000.000056), (-2444.584838, 7644.404332), (-531.722934, 11102.270081), (3610.629252, 8576.445578), (2317.021287, 5000.000027)))
00392	 5	 0.3100	 1.1700	 0.0000	 0.0364	 0.1616	(((3610.629252, 8576.445578), (-531.722934, 11102.270081), (-19052.058287, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 67735.771429), (5232.921348, 9191.797753), (3610.629252, 8576.445578)))	(((-1343.750369, 15000.000000), (5000.000000, 15000.000000), (4999.997990, 9103.447513), (3610.629252, 8576.445578), (-531.722934, 11102.270081), (-1343.750369, 15000.000000)))
00392	 32	 0.5300	 0.5900	 0.0000	 4.0765	 0.0361	(((2100.000000, 4400.000000), (3610.629252, 8576.445578), (5232.921348, 9191.797753), (8606.426839, 6274.171382), (8587.239107, 5007.781033), (7150.000000, 3604.761905), (2447.368421, 4052.631579), (2100.000000, 4400.000000)))	(((5000.000125, 9103.448323), (5000.000000, 5000.000000), (2317.021312, 5000.000098), (3610.629252, 8576.445578), (5000.000125, 9103.448323)))
00393	 39	 -0.7300	 0.6100	 0.0000	 3.6692	 0.1118	(((-9376.984127, 11174.761905), (-4299.517685, 6985.852090), (-5156.902087, 4360.112360), (-7464.494876, 3283.235725), (-10008.927818, 4728.936260), (-9376.984127, 11174.761905)))	(((-4999.999594, 7563.749665), (-4299.517685, 6985.852090), (-4947.959507, 5000.000000), (-5000.000000, 5000.000000), (-4999.999594, 7563.749665)))
