#framerate (fps):	10.00

#Frame	PersID	x/m	y/m	z/m	Individual density(m^(-2))	Individual velocity(m/s)	Voronoi Polygon	Intersection Polygon
00008	 36	 -0.0600	 0.7900	 0.0000	 3.5756	 0.2902	(((-4519.533044, 5929.586629), (-1760.035006, 10873.687281), (1934.523810, 10549.603175), (2295.454545, 10092.424242), (1302.505695, 4796.697039), (-4470.159858, 5885.879218), (-4519.533044, 5929.586629)))	(((1340.625016, 5000.000087), (224.999939, 5000.000012), (-4470.159858, 5885.879218), (-4519.533044, 5929.586629), (-1760.035006, 10873.687281), (1934.523810, 10549.603175), (2295.454545, 10092.424242), (1340.625016, 5000.000087)))
00008	 37	 -0.0100	 1.3600	 0.0000	 2.8331	 0.2720	(((493.556648, 18167.189101), (3199.003148, 16029.013641), (1934.523810, 10549.603175), (-1760.035006, 10873.687281), (-4161.683007, 14366.993464), (493.556648, 18167.189101)))	(((2961.538538, 15000.000331), (1934.523810, 10549.603175), (-1760.035006, 10873.687281), (-4161.683007, 14366.993464), (-3386.250074, 14999.999939), (2961.538538, 15000.000331)))
00008	 22	 0.4200	 0.7000	 0.0000	 3.5683	 0.2668	(((2295.454545, 10092.424242), (7239.425982, 9268.429003), (6540.427350, 3876.153846), (1329.574309, 4761.015683), (1302.505695, 4796.697039), (2295.454545, 10092.424242)))	(((5000.000220, 9641.666630), (5000.000000, 5000.000000), (1340.624882, 4999.999370), (2295.454545, 10092.424242), (5000.000220, 9641.666630)))
00008	 13	 0.5100	 1.2400	 0.0000	 3.1680	 0.2500	(((3199.003148, 16029.013641), (5267.645063, 16112.877503), (7984.054670, 13819.020501), (7760.880829, 9653.108808), (7239.425982, 9268.429003), (2295.454545, 10092.424242), (1934.523810, 10549.603175), (3199.003148, 16029.013641)))	(((2961.538366, 14999.999585), (5000.000000, 15000.000000), (5000.000004, 9641.666666), (2295.454545, 10092.424242), (1934.523810, 10549.603175), (2961.538366, 14999.999585)))
00009	 9	 -0.5800	 0.1800	 0.0000	 3.8718	 0.1217	(((-8150.000000, 5023.913043), (-6324.572317, 6055.676516), (-4490.247760, 5856.773853), (-3825.751252, 5261.018364), (-3428.046379, -571.953621), (-4000.000000, 0.000000), (-8150.000000, 0.002742), (-8150.000000, 5023.913043)))	(((-5000.000254, 5912.048220), (-4490.247760, 5856.773853), (-3825.751252, 5261.018364), (-3807.954423, 4999.999671), (-5000.000000, 5000.000000), (-5000.000254, 5912.048220)))
00009	 1	 -0.4900	 1.0100	 0.0000	 2.8984	 0.1910	(((-8275.427683, 12744.323484), (-5469.290123, 14330.401235), (-4238.737974, 14180.333899), (-1764.112113, 10545.727166), (-4490.247760, 5856.773853), (-6324.572317, 6055.676516), (-8275.427683, 12744.323484)))	(((-5000.000226, 14273.170759), (-4238.737974, 14180.333899), (-1764.112113, 10545.727166), (-4490.247760, 5856.773853), (-4999.999564, 5912.048146), (-5000.000226, 14273.170759)))
00009	 31	 -0.3900	 1.8300	 0.0000	 2.6992	 0.3329	(((-6889.488117, 19683.455210), (-4478.947368, 21622.368421), (-1334.042553, 21229.255319), (238.310130, 19713.058089), (500.461671, 17687.341636), (-4238.737974, 14180.333899), (-5469.290123, 14330.401235), (-6889.488117, 19683.455210)))	(((-4999.999810, 14273.170708), (-5000.000000, 15000.000000), (-3131.081244, 14999.999879), (-4238.737974, 14180.333899), (-4999.999810, 14273.170708)))
00009	 10	 -0.1400	 0.2100	 0.0000	 3.2823	 0.7558	(((1148.608350, 4537.475149), (402.030457, -2181.725888), (-2500.001452, -2605.618190), (-2500.000000, -1500.000000), (-3428.046379, -571.953621), (-3825.751252, 5261.018364), (1148.608350, 4537.475149)))	(((-3807.954382, 4999.999070), (-3825.751252, 5261.018364), (-2031.245092, 4999.999286), (-3807.954382, 4999.999070)))
00009	 36	 -0.0600	 0.7600	 0.0000	 3.4972	 0.2707	(((-4490.247760, 5856.773853), (-1764.112113, 10545.727166), (1938.580750, 10285.889070), (2250.000000, 9900.000000), (1380.030960, 4680.185759), (1148.608350, 4537.475149), (-3825.751252, 5261.018364), (-4490.247760, 5856.773853)))	(((1433.333429, 5000.000575), (-2031.253185, 5000.000463), (-3825.751252, 5261.018364), (-4490.247760, 5856.773853), (-1764.112113, 10545.727166), (1938.580750, 10285.889070), (2250.000000, 9900.000000), (1433.333429, 5000.000575)))
00009	 37	 -0.0200	 1.3300	 0.0000	 2.9000	 0.2766	(((500.461671, 17687.341636), (3057.178942, 15675.498538), (1938.580750, 10285.889070), (-1764.112113, 10545.727166), (-4238.737974, 14180.333899), (500.461671, 17687.341636)))	(((2916.981083, 14999.999765), (1938.580750, 10285.889070), (-1764.112113, 10545.727166), (-4238.737974, 14180.333899), (-3131.080849, 15000.000172), (2916.981083, 14999.999765)))
00009	 22	 0.4200	 0.6800	 0.0000	 3.6260	 0.2319	(((2250.000000, 9900.000000), (7142.592593, 9084.567901), (6520.871722, 3592.700213), (1380.030960, 4680.185759), (2250.000000, 9900.000000)))	(((5000.000202, 9441.666633), (5000.000000, 5000.000000), (1433.333346, 5000.000074), (2250.000000, 9900.000000), (5000.000202, 9441.666633)))
00009	 13	 0.5100	 1.2200	 0.0000	 3.2082	 0.2377	(((3057.178942, 15675.498538), (5272.429907, 15829.335410), (7967.346550, 13613.515059), (7665.877081, 9468.309859), (7142.592593, 9084.567901), (2250.000000, 9900.000000), (1938.580750, 10285.889070), (3057.178942, 15675.498538)))	(((2916.981236, 15000.000499), (5000.000000, 15000.000000), (4999.999919, 9441.666680), (2250.000000, 9900.000000), (1938.580750, 10285.889070), (2916.981236, 15000.000499)))
00010	 9	 -0.5700	 0.1800	 0.0000	 3.9363	 0.1304	(((-8050.000000, 4863.636364), (-6225.996745, 5941.456469), (-4427.979908, 5763.874559), (-3332.584928, 4766.282702), (-3686.955969, -313.044031), (-4000.000000, 0.000000), (-8050.000000, -0.001372), (-8050.000000, 4863.636364)))	(((-4999.999813, 5820.370352), (-4427.979908, 5763.874559), (-3589.216499, 5000.000740), (-5000.000000, 5000.000000), (-4999.999813, 5820.370352)))
00010	 1	 -0.4900	 0.9900	 0.0000	 2.9687	 0.1910	(((-8288.988976, 12405.498790), (-5303.632148, 14098.686244), (-4208.895706, 13936.503067), (-1764.112113, 10345.727166), (-4427.979908, 5763.874559), (-6225.996745, 5941.456469), (-8288.988976, 12405.498790)))	(((-4999.999811, 14053.703676), (-4208.895706, 13936.503067), (-1764.112113, 10345.727166), (-4427.979908, 5763.874559), (-4999.999692, 5820.370340), (-4999.999811, 14053.703676)))
00010	 31	 -0.3700	 1.8000	 0.0000	 2.7484	 0.3106	(((-6773.330991, 19347.610682), (-4497.103275, 21277.455919), (-1046.503497, 20894.055944), (200.257542, 19712.913907), (498.298217, 17298.784441), (-4208.895706, 13936.503067), (-5303.632148, 14098.686244), (-6773.330991, 19347.610682)))	(((-5000.000147, 14053.703725), (-5000.000000, 15000.000000), (-2720.000437, 14999.999688), (-4208.895706, 13936.503067), (-5000.000147, 14053.703725)))
00010	 36	 -0.0600	 0.7400	 0.0000	 3.4157	 0.2915	(((-4427.979908, 5763.874559), (-1764.112113, 10345.727166), (1844.422311, 10092.496680), (2234.509202, 9607.055215), (1404.487179, 4626.923077), (739.451314, 4214.142195), (-3332.584928, 4766.282702), (-4427.979908, 5763.874559)))	(((1466.666618, 4999.999708), (-3589.215666, 4999.999982), (-4427.979908, 5763.874559), (-1764.112113, 10345.727166), (1844.422311, 10092.496680), (2234.509202, 9607.055215), (1466.666618, 4999.999708)))
00010	 37	 -0.0200	 1.3100	 0.0000	 3.0081	 0.2746	(((498.298217, 17298.784441), (3048.563536, 15310.441989), (1844.422311, 10092.496680), (-1764.112113, 10345.727166), (-4208.895706, 13936.503067), (498.298217, 17298.784441)))	(((2976.923164, 15000.000375), (1844.422311, 10092.496680), (-1764.112113, 10345.727166), (-4208.895706, 13936.503067), (-2720.000143, 14999.999898), (2976.923164, 15000.000375)))
00010	 22	 0.4200	 0.6600	 0.0000	 3.7582	 0.2202	(((2234.509202, 9607.055215), (7043.383405, 8881.187411), (6516.353383, 3400.075188), (1404.487179, 4626.923077), (2234.509202, 9607.055215)))	(((4999.999971, 9189.622646), (5000.000000, 5000.000000), (1466.666708, 5000.000246), (2234.509202, 9607.055215), (4999.999971, 9189.622646)))
00010	 13	 0.5000	 1.1900	 0.0000	 3.2381	 0.2377	(((3048.563536, 15310.441989), (5323.100202, 15502.656355), (7918.475073, 13358.651026), (7630.468750, 9326.562500), (7043.383405, 8881.187411), (2234.509202, 9607.055215), (1844.422311, 10092.496680), (3048.563536, 15310.441989)))	(((2976.923112, 15000.000154), (5000.000000, 15000.000000), (4999.999886, 9189.622659), (2234.509202, 9607.055215), (1844.422311, 10092.496680), (2976.923112, 15000.000154)))
00011	 9	 -0.5600	 0.1900	 0.0000	 3.9212	 0.1603	(((-6149.827388, 5880.753740), (-4453.759398, 5728.542510), (-2742.432432, 4115.945946), (-3837.036883, -162.963117), (-4000.000000, 0.000000), (-7859.782519, -0.004104), (-7962.832930, 4740.314770), (-6149.827388, 5880.753740)))	(((-5000.000246, 5777.564125), (-4453.759398, 5728.542510), (-3680.612530, 5000.000269), (-5000.000000, 5000.000000), (-5000.000246, 5777.564125)))
00011	 1	 -0.4900	 0.9700	 0.0000	 3.0814	 0.1924	(((-8300.392597, 12063.628716), (-5070.712401, 13852.374670), (-4161.515334, 13693.265183), (-1768.858954, 10065.689382), (-4453.759398, 5728.542510), (-6149.827388, 5880.753740), (-8300.392597, 12063.628716)))	(((-5000.000945, 13840.000165), (-4161.515334, 13693.265183), (-1768.858954, 10065.689382), (-4453.759398, 5728.542510), (-5000.000145, 5777.564116), (-5000.000945, 13840.000165)))
00011	 31	 -0.3500	 1.7700	 0.0000	 2.8097	 0.3053	(((-6622.241379, 19024.137931), (-4416.072727, 20942.545455), (-978.781925, 20669.744597), (181.595092, 19590.797546), (503.685504, 16835.135135), (-4161.515334, 13693.265183), (-5070.712401, 13852.374670), (-6622.241379, 19024.137931)))	(((-5000.001008, 13840.000176), (-5000.000000, 15000.000000), (-2221.212014, 15000.000072), (-4161.515334, 13693.265183), (-5000.001008, 13840.000176)))
00011	 36	 -0.0700	 0.7100	 0.0000	 3.3719	 0.3126	(((-4453.759398, 5728.542510), (-1768.858954, 10065.689382), (1811.141121, 9751.654288), (2124.338624, 9370.370370), (1430.337079, 4512.359551), (354.838710, 3820.967742), (-2742.432432, 4115.945946), (-4453.759398, 5728.542510)))	(((1499.999979, 4999.999851), (-3680.612933, 5000.000649), (-4453.759398, 5728.542510), (-1768.858954, 10065.689382), (1811.141121, 9751.654288), (2124.338624, 9370.370370), (1499.999979, 4999.999851)))
00011	 37	 -0.0200	 1.2800	 0.0000	 3.1137	 0.2828	(((503.685504, 16835.135135), (2940.267286, 14986.693783), (1811.141121, 9751.654288), (-1768.858954, 10065.689382), (-4161.515334, 13693.265183), (503.685504, 16835.135135)))	(((2922.726889, 15000.000291), (2940.267286, 14986.693783), (1811.141121, 9751.654288), (-1768.858954, 10065.689382), (-4161.515334, 13693.265183), (-2221.211901, 15000.000148), (2922.726889, 15000.000291)))
00011	 22	 0.4200	 0.6400	 0.0000	 3.7902	 0.2002	(((2124.338624, 9370.370370), (6948.681802, 8733.192970), (6511.897295, 3164.190514), (1430.337079, 4512.359551), (2124.338624, 9370.370370)))	(((4999.999970, 8990.566042), (5000.000000, 5000.000000), (1500.000145, 5000.001014), (2124.338624, 9370.370370), (4999.999970, 8990.566042)))
00011	 21	 0.4200	 1.8600	 0.0000	 2.6535	 0.4383	(((503.685504, 16835.135135), (181.595092, 19590.797546), (5661.111111, 22330.555556), (7678.882295, 21666.815035), (8142.700136, 20761.804613), (5314.062500, 15227.513587), (2940.267286, 14986.693783), (503.685504, 16835.135135)))	(((3071.433937, 15000.000544), (2940.267286, 14986.693783), (2922.726564, 15000.000538), (3071.433937, 15000.000544)))
00011	 13	 0.4900	 1.1700	 0.0000	 3.3016	 0.2377	(((2940.267286, 14986.693783), (5314.062500, 15227.513587), (7818.475073, 13158.651026), (7534.681698, 9185.543767), (6948.681802, 8733.192970), (2124.338624, 9370.370370), (1811.141121, 9751.654288), (2940.267286, 14986.693783)))	(((3071.430087, 15000.000154), (5000.000000, 15000.000000), (4999.999917, 8990.566049), (2124.338624, 9370.370370), (1811.141121, 9751.654288), (2940.267286, 14986.693783), (3071.430087, 15000.000154)))
00012	 12	 -0.8300	 1.5800	 0.0000	 2.8916	 0.4215	(((-11525.384143, 18197.572219), (-10655.150517, 19255.503293), (-6571.123363, 18728.532047), (-4799.619772, 13622.433460), (-8212.244898, 11726.530612), (-9827.493261, 11928.436658), (-11525.384143, 18197.572219)))	(((-5000.000063, 14200.000181), (-4799.619772, 13622.433460), (-4999.999957, 13511.111135), (-5000.000063, 14200.000181)))
00012	 9	 -0.5400	 0.1900	 0.0000	 3.9444	 0.1703	(((-5961.241712, 5767.992767), (-4425.395859, 5646.741778), (-2246.588486, 3513.326226), (-3853.393551, -146.606449), (-4000.000000, 0.000000), (-7710.638368, 0.003274), (-7807.396871, 4547.652916), (-5961.241712, 5767.992767)))	(((-4999.999986, 5692.105262), (-4425.395859, 5646.741778), (-3764.892833, 4999.999233), (-5000.000000, 5000.000000), (-4999.999986, 5692.105262)))
00012	 1	 -0.4800	 0.9500	 0.0000	 3.2147	 0.1825	(((-8212.244898, 11726.530612), (-4799.619772, 13622.433460), (-4232.075472, 13523.113208), (-1670.481928, 9680.722892), (-4425.395859, 5646.741778), (-5961.241712, 5767.992767), (-8212.244898, 11726.530612)))	(((-5000.000238, 13511.110979), (-4799.619772, 13622.433460), (-4232.075472, 13523.113208), (-1670.481928, 9680.722892), (-4425.395859, 5646.741778), (-5000.000538, 5692.105306), (-5000.000238, 13511.110979)))
00012	 31	 -0.3400	 1.7500	 0.0000	 2.8890	 0.3002	(((-6571.123363, 18728.532047), (-4405.908927, 20701.282978), (-872.728819, 20416.349098), (145.070057, 19487.830825), (435.550166, 16417.041103), (-4232.075472, 13523.113208), (-4799.619772, 13622.433460), (-6571.123363, 18728.532047)))	(((-4999.999640, 14199.998962), (-5000.000000, 15000.000000), (-1849.999624, 15000.000233), (-4232.075472, 13523.113208), (-4799.619772, 13622.433460), (-4999.999640, 14199.998962)))
00012	 36	 -0.0700	 0.6700	 0.0000	 3.3884	 0.3126	(((-4425.395859, 5646.741778), (-1670.481928, 9680.722892), (1807.853403, 9440.837696), (2028.875380, 9182.978723), (1537.985136, 4372.254335), (-63.242009, 3314.840183), (-2246.588486, 3513.326226), (-4425.395859, 5646.741778)))	(((1602.040783, 4999.999674), (-3764.893676, 5000.000058), (-4425.395859, 5646.741778), (-1670.481928, 9680.722892), (1807.853403, 9440.837696), (2028.875380, 9182.978723), (1602.040783, 4999.999674)))
00012	 37	 -0.0300	 1.2500	 0.0000	 3.1563	 0.2717	(((-4232.075472, 13523.113208), (435.550166, 16417.041103), (2805.598114, 14629.110194), (1807.853403, 9440.837696), (-1670.481928, 9680.722892), (-4232.075472, 13523.113208)))	(((-1849.999841, 15000.000098), (2313.954050, 14999.999577), (2805.598114, 14629.110194), (1807.853403, 9440.837696), (-1670.481928, 9680.722892), (-4232.075472, 13523.113208), (-1849.999841, 15000.000098)))
00012	 21	 0.4000	 1.8200	 0.0000	 2.7103	 0.4115	(((435.550166, 16417.041103), (145.070057, 19487.830825), (5584.426230, 21881.147541), (7606.464380, 21126.253298), (7873.975467, 20597.755785), (5302.264086, 14964.483235), (2805.598114, 14629.110194), (435.550166, 16417.041103)))	(((2313.952916, 15000.000431), (5000.000000, 15000.000000), (5000.000000, 14923.880507), (2805.598114, 14629.110194), (2313.952916, 15000.000431)))
00012	 22	 0.4200	 0.6200	 0.0000	 3.8481	 0.2010	(((2028.875380, 9182.978723), (6849.775365, 8546.256084), (6512.285012, 2921.416871), (1537.985136, 4372.254335), (2028.875380, 9182.978723)))	(((4999.999916, 8790.566049), (5000.000000, 5000.000000), (1602.040886, 5000.000680), (2028.875380, 9182.978723), (4999.999916, 8790.566049)))
00012	 13	 0.4900	 1.1500	 0.0000	 3.3208	 0.2256	(((2805.598114, 14629.110194), (5302.264086, 14964.483235), (7848.768562, 12916.207896), (7503.406368, 9048.151318), (6849.775365, 8546.256084), (2028.875380, 9182.978723), (1807.853403, 9440.837696), (2805.598114, 14629.110194)))	(((5000.000000, 14923.880764), (5000.000208, 8790.566010), (2028.875380, 9182.978723), (1807.853403, 9440.837696), (2805.598114, 14629.110194), (5000.000000, 14923.880764)))
00013	 12	 -0.8100	 1.5400	 0.0000	 2.9397	 0.4031	(((-11348.039216, 17881.221719), (-10577.680448, 18814.540995), (-6497.222222, 18425.925926), (-4595.059625, 13353.492334), (-8223.428920, 11390.604027), (-9643.724308, 11588.366676), (-11348.039216, 17881.221719)))	(((-5000.000631, 14433.335016), (-4595.059625, 13353.492334), (-5000.000803, 13134.425795), (-5000.000631, 14433.335016)))
00013	 9	 -0.5300	 0.1900	 0.0000	 3.8601	 0.1800	(((-5877.416298, 5655.906507), (-4373.781063, 5554.309531), (-1754.565491, 2876.889169), (-3657.140031, -342.859969), (-4000.000000, 0.000000), (-7521.739140, 0.000212), (-7712.094951, 4378.183873), (-5877.416298, 5655.906507)))	(((-4999.999860, 5596.621612), (-4373.781063, 5554.309531), (-3831.521748, 5000.000009), (-5000.000000, 5000.000000), (-4999.999860, 5596.621612)))
00013	 1	 -0.4800	 0.9300	 0.0000	 3.2972	 0.1844	(((-8223.428920, 11390.604027), (-4595.059625, 13353.492334), (-4202.657005, 13278.985507), (-1634.615385, 9426.923077), (-4373.781063, 5554.309531), (-5877.416298, 5655.906507), (-8223.428920, 11390.604027)))	(((-5000.000129, 13134.426160), (-4595.059625, 13353.492334), (-4202.657005, 13278.985507), (-1634.615385, 9426.923077), (-4373.781063, 5554.309531), (-5000.000771, 5596.621674), (-5000.000129, 13134.426160)))
00013	 31	 -0.3300	 1.7200	 0.0000	 2.9558	 0.2865	(((-6497.222222, 18425.925926), (-4399.461207, 20383.836207), (-754.278075, 20148.663102), (146.583851, 19340.993789), (416.100324, 16106.796117), (-4202.657005, 13278.985507), (-4595.059625, 13353.492334), (-6497.222222, 18425.925926)))	(((-5000.001062, 14433.336164), (-5000.000000, 15000.000000), (-1391.666352, 15000.000192), (-4202.657005, 13278.985507), (-4595.059625, 13353.492334), (-5000.001062, 14433.336164)))
00013	 36	 -0.0700	 0.6400	 0.0000	 3.4026	 0.3015	(((-4373.781063, 5554.309531), (-1634.615385, 9426.923077), (1700.180151, 9200.835244), (1969.751166, 8891.951788), (1595.289542, 4304.796889), (-554.295943, 2843.078759), (-1754.565491, 2876.889169), (-4373.781063, 5554.309531)))	(((1652.040793, 4999.999709), (-3831.521445, 4999.999700), (-4373.781063, 5554.309531), (-1634.615385, 9426.923077), (1700.180151, 9200.835244), (1969.751166, 8891.951788), (1652.040793, 4999.999709)))
00013	 37	 -0.0300	 1.2300	 0.0000	 3.2308	 0.2807	(((-4202.657005, 13278.985507), (416.100324, 16106.796117), (2797.474747, 14288.292011), (1700.180151, 9200.835244), (-1634.615385, 9426.923077), (-4202.657005, 13278.985507)))	(((-1391.667244, 14999.999646), (1865.476641, 14999.999656), (2797.474747, 14288.292011), (1700.180151, 9200.835244), (-1634.615385, 9426.923077), (-4202.657005, 13278.985507), (-1391.667244, 14999.999646)))
00013	 21	 0.3900	 1.7800	 0.0000	 2.7508	 0.4031	(((416.100324, 16106.796117), (146.583851, 19340.993789), (5553.078983, 21420.414993), (7482.720355, 20664.204185), (7707.612702, 20225.389850), (5328.028747, 14633.367556), (2797.474747, 14288.292011), (416.100324, 16106.796117)))	(((1865.476546, 14999.999729), (5000.000000, 15000.000000), (4999.999321, 14588.636271), (2797.474747, 14288.292011), (1865.476546, 14999.999729)))
00013	 22	 0.4200	 0.6000	 0.0000	 3.9783	 0.1924	(((1969.751166, 8891.951788), (6749.609375, 8340.429688), (6524.307305, 2820.528967), (6453.796001, 2720.501304), (1595.289542, 4304.796889), (1969.751166, 8891.951788)))	(((5000.000226, 8542.307666), (5000.000000, 5000.000000), (1652.040784, 4999.999608), (1969.751166, 8891.951788), (5000.000226, 8542.307666)))
00013	 13	 0.4800	 1.1200	 0.0000	 3.3844	 0.2236	(((2797.474747, 14288.292011), (5328.028747, 14633.367556), (7718.475073, 12658.651026), (7449.859748, 8898.036466), (6749.609375, 8340.429688), (1969.751166, 8891.951788), (1700.180151, 9200.835244), (2797.474747, 14288.292011)))	(((4999.999577, 14588.636306), (5000.000169, 8542.307673), (1969.751166, 8891.951788), (1700.180151, 9200.835244), (2797.474747, 14288.292011), (4999.999577, 14588.636306)))
