#framerate (fps):	25.00

#Frame	PersID	x/m	y/m	z/m	Individual density(m^(-2))	Individual velocity(m/s)	Voronoi Polygon	Intersection Polygon
00604	 50	 -0.2400	 1.2700	 0.0000	 2.5849	 0.1031	(((-2323.995078, 22966.160788), (463.849765, 11054.460094), (-1999.060437, 9898.400203), (-5468.277396, 11511.989486), (-2323.995078, 22966.160788)))	(((-4999.999157, 11294.185654), (-5000.000000, 13217.860493), (-4510.785349, 15000.000000), (-459.575307, 15000.000000), (463.849765, 11054.460094), (-1999.060437, 9898.400203), (-4999.999157, 11294.185654)))
00604	 26	 -0.2200	 0.4000	 0.0000	 5.4335	 0.1458	(((-4745.348837, 4032.790698), (-4417.045455, 5641.477273), (-2456.250000, 6621.875000), (739.204545, 4855.965909), (836.327345, 4127.544910), (-1974.312767, 929.230299), (-4745.348837, 4032.790698)))	(((-4547.959276, 4999.999547), (-4417.045455, 5641.477273), (-2456.250000, 6621.875000), (478.571960, 4999.999706), (-4547.959276, 4999.999547)))
00604	 35	 -0.0100	 0.7800	 0.0000	 4.8710	 0.1250	(((-1999.060437, 9898.400203), (463.849765, 11054.460094), (1331.283422, 10707.486631), (2493.790850, 7136.928105), (739.204545, 4855.965909), (-2456.250000, 6621.875000), (-1999.060437, 9898.400203)))	(((850.000288, 5000.000374), (478.570665, 5000.000422), (-2456.250000, 6621.875000), (-1999.060437, 9898.400203), (463.849765, 11054.460094), (1331.283422, 10707.486631), (2493.790850, 7136.928105), (850.000288, 5000.000374)))
00604	 45	 0.2300	 1.3800	 0.0000	 0.4217	 0.0750	(((1331.283422, 10707.486631), (463.849765, 11054.460094), (-2323.995078, 22966.160788), (-709.355828, 75711.042945), (5162.950756, 12290.131834), (1331.283422, 10707.486631)))	(((-459.572559, 15000.000000), (4912.036962, 15000.000000), (5000.000000, 14049.998975), (5000.000373, 12222.826241), (1331.283422, 10707.486631), (463.849765, 11054.460094), (-459.572559, 15000.000000)))
00604	 1	 0.3800	 0.4800	 0.0000	 5.3531	 0.2372	(((739.204545, 4855.965909), (2493.790850, 7136.928105), (5941.434263, 6823.505976), (6179.667519, 4083.823529), (3517.930029, 2170.699708), (836.327345, 4127.544910), (739.204545, 4855.965909)))	(((5000.000297, 6909.090882), (5000.000000, 5000.000000), (850.000410, 5000.000532), (2493.790850, 7136.928105), (5000.000297, 6909.090882)))
00604	 31	 0.4200	 0.9200	 0.0000	 4.6218	 0.1521	(((1331.283422, 10707.486631), (5162.950756, 12290.131834), (6417.277487, 11429.319372), (6662.911266, 7581.056830), (5941.434263, 6823.505976), (2493.790850, 7136.928105), (1331.283422, 10707.486631)))	(((4999.999769, 12222.825992), (5000.000062, 6909.090903), (2493.790850, 7136.928105), (1331.283422, 10707.486631), (4999.999769, 12222.825992)))
00604	 32	 0.7700	 1.4300	 0.0000	 0.0489	 0.0500	(((6417.277487, 11429.319372), (5162.950756, 12290.131834), (-709.355828, 75711.042945), (-1028.992174, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 46025.017689), (10696.296296, 12499.074074), (6417.277487, 11429.319372)))	(((4912.038891, 15000.000000), (5000.000000, 15000.000000), (5000.000000, 14050.019682), (4912.038891, 15000.000000)))
00605	 36	 -0.7500	 1.4200	 0.0000	 0.0482	 0.0791	(((-6252.260360, 11138.447049), (-10759.532710, 12518.224299), (-28000.000000, 45477.790886), (-28000.000000, 100000.000000), (-464.199067, 100000.000000), (-206.643357, 60859.790210), (-2177.113481, 22238.575781), (-5540.089358, 11519.090171), (-6252.260360, 11138.447049)))	(((-5000.000000, 13240.611223), (-5000.000000, 15000.000000), (-4448.035629, 15000.000000), (-5000.000000, 13240.611223)))
00605	 15	 -0.7100	 0.5000	 0.0000	 5.6943	 0.0354	(((-9396.312092, 6555.117913), (-6936.330935, 7642.086331), (-4377.918782, 5610.406091), (-4669.463087, 4152.684564), (-7250.000000, 2558.823529), (-9675.966851, 4271.270718), (-9396.312092, 6555.117913)))	(((-5000.000898, 6104.412478), (-4377.918782, 5610.406091), (-4500.000054, 4999.999730), (-5000.000000, 5000.000000), (-5000.000898, 6104.412478)))
00605	 30	 -0.4400	 0.8400	 0.0000	 5.0453	 0.1250	(((-6252.260360, 11138.447049), (-5540.089358, 11519.090171), (-2007.632399, 9836.967809), (-2457.297605, 6614.367161), (-4377.918782, 5610.406091), (-6936.330935, 7642.086331), (-6252.260360, 11138.447049)))	(((-4999.999872, 11261.904701), (-2007.632399, 9836.967809), (-2457.297605, 6614.367161), (-4377.918782, 5610.406091), (-5000.000039, 6104.411796), (-4999.999872, 11261.904701)))
00605	 50	 -0.2400	 1.2600	 0.0000	 2.6955	 0.1031	(((-2177.113481, 22238.575781), (449.800717, 11014.487844), (-2007.632399, 9836.967809), (-5540.089358, 11519.090171), (-2177.113481, 22238.575781)))	(((-4999.999693, 11261.904616), (-5000.000000, 13240.625535), (-4448.039417, 15000.000000), (-482.979277, 15000.000000), (449.800717, 11014.487844), (-2007.632399, 9836.967809), (-4999.999693, 11261.904616)))
00605	 26	 -0.2100	 0.4000	 0.0000	 5.3856	 0.1458	(((-4669.463087, 4152.684564), (-4377.918782, 5610.406091), (-2457.297605, 6614.367161), (725.636008, 4939.138943), (873.417722, 3867.721519), (-1988.632274, 913.347331), (-4669.463087, 4152.684564)))	(((-4500.000106, 4999.999471), (-4377.918782, 5610.406091), (-2457.297605, 6614.367161), (610.000934, 4999.999508), (-4500.000106, 4999.999471)))
00605	 35	 -0.0100	 0.7800	 0.0000	 4.9648	 0.1346	(((-2007.632399, 9836.967809), (449.800717, 11014.487844), (1350.636075, 10648.046343), (2484.138310, 7166.575192), (725.636008, 4939.138943), (-2457.297605, 6614.367161), (-2007.632399, 9836.967809)))	(((773.684290, 5000.000100), (609.999801, 5000.000105), (-2457.297605, 6614.367161), (-2007.632399, 9836.967809), (449.800717, 11014.487844), (1350.636075, 10648.046343), (2484.138310, 7166.575192), (773.684290, 5000.000100)))
00605	 45	 0.2300	 1.3700	 0.0000	 0.5500	 0.0750	(((-206.643357, 60859.790210), (5192.216981, 12270.047170), (1350.636075, 10648.046343), (449.800717, 11014.487844), (-2177.113481, 22238.575781), (-206.643357, 60859.790210)))	(((4888.889510, 15000.000000), (5000.000000, 14000.005587), (4999.999109, 12188.888513), (1350.636075, 10648.046343), (449.800717, 11014.487844), (-482.979589, 15000.000000), (4888.889510, 15000.000000)))
00605	 1	 0.3700	 0.4800	 0.0000	 5.3161	 0.2136	(((725.636008, 4939.138943), (2484.138310, 7166.575192), (5844.810379, 6784.680639), (6079.591837, 4084.693878), (3476.470588, 2132.352941), (873.417722, 3867.721519), (725.636008, 4939.138943)))	(((4999.999828, 6880.681838), (5000.000000, 5000.000000), (773.684168, 4999.999946), (2484.138310, 7166.575192), (4999.999828, 6880.681838)))
00605	 31	 0.4200	 0.9200	 0.0000	 4.6235	 0.1346	(((1350.636075, 10648.046343), (5192.216981, 12270.047170), (6472.407170, 11391.485275), (6705.212922, 7666.593245), (5844.810379, 6784.680639), (2484.138310, 7166.575192), (1350.636075, 10648.046343)))	(((5000.000348, 12188.889036), (5000.000090, 6880.681808), (2484.138310, 7166.575192), (1350.636075, 10648.046343), (5000.000348, 12188.889036)))
00605	 32	 0.7700	 1.4300	 0.0000	 0.0487	 0.0354	(((6472.407170, 11391.485275), (5192.216981, 12270.047170), (-206.643357, 60859.790210), (-464.103235, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 46464.099678), (10777.607362, 12557.476994), (6472.407170, 11391.485275)))	(((4888.890649, 15000.000000), (5000.000000, 15000.000000), (5000.000000, 14000.017013), (4888.890649, 15000.000000)))
00606	 36	 -0.7500	 1.4100	 0.0000	 0.0490	 0.0559	(((-6165.599484, 11084.765793), (-10750.557103, 12548.050139), (-28000.000000, 46001.480894), (-28000.000000, 100000.000000), (-1029.022571, 100000.000000), (-555.223881, 63997.014925), (-2247.393365, 22538.862559), (-5513.778580, 11433.152828), (-6165.599484, 11084.765793)))	(((-5000.000000, 13180.005522), (-5000.000000, 15000.000000), (-4464.706864, 15000.000000), (-5000.000000, 13180.005522)))
00606	 15	 -0.7100	 0.5000	 0.0000	 5.7283	 0.0354	(((-9331.681682, 6646.546547), (-6984.545455, 7660.082645), (-4365.254237, 5517.026194), (-4664.771954, 4155.582029), (-7250.000000, 2558.823529), (-9632.432432, 4240.540541), (-9331.681682, 6646.546547)))	(((-5000.000908, 6036.364379), (-4365.254237, 5517.026194), (-4478.999758, 5000.001101), (-5000.000000, 5000.000000), (-5000.000908, 6036.364379)))
00606	 30	 -0.4400	 0.8300	 0.0000	 5.0041	 0.1250	(((-6165.599484, 11084.765793), (-5513.778580, 11433.152828), (-2001.204819, 9799.397590), (-2369.275124, 6560.378913), (-4365.254237, 5517.026194), (-6984.545455, 7660.082645), (-6165.599484, 11084.765793)))	(((-5000.000312, 11194.186192), (-2001.204819, 9799.397590), (-2369.275124, 6560.378913), (-4365.254237, 5517.026194), (-5000.000004, 6036.363640), (-5000.000312, 11194.186192)))
00606	 50	 -0.2400	 1.2600	 0.0000	 2.6370	 0.0791	(((-2247.393365, 22538.862559), (447.619048, 11023.809524), (-2001.204819, 9799.397590), (-5513.778580, 11433.152828), (-2247.393365, 22538.862559)))	(((-4999.999621, 11194.185870), (-5000.000000, 13180.000777), (-4464.706026, 15000.000000), (-482.978494, 15000.000000), (447.619048, 11023.809524), (-2001.204819, 9799.397590), (-4999.999621, 11194.185870)))
00606	 26	 -0.2100	 0.3900	 0.0000	 5.3258	 0.1601	(((-4365.254237, 5517.026194), (-2369.275124, 6560.378913), (661.824818, 4928.248175), (842.307692, 3642.307692), (-2001.923077, 798.076923), (-4664.771954, 4155.582029), (-4365.254237, 5517.026194)))	(((528.572175, 4999.999598), (-4478.999944, 5000.000252), (-4365.254237, 5517.026194), (-2369.275124, 6560.378913), (528.572175, 4999.999598)))
00606	 35	 -0.0000	 0.7800	 0.0000	 4.8939	 0.1118	(((-2001.204819, 9799.397590), (447.619048, 11023.809524), (1456.320542, 10630.586907), (2585.547088, 7162.248231), (661.824818, 4928.248175), (-2369.275124, 6560.378913), (-2001.204819, 9799.397590)))	(((723.611492, 5000.000443), (528.570624, 5000.000433), (-2369.275124, 6560.378913), (-2001.204819, 9799.397590), (447.619048, 11023.809524), (1456.320542, 10630.586907), (2585.547088, 7162.248231), (723.611492, 5000.000443)))
00606	 45	 0.2300	 1.3700	 0.0000	 0.5170	 0.1000	(((-555.223881, 63997.014925), (5190.000000, 12290.000000), (1456.320542, 10630.586907), (447.619048, 11023.809524), (-2247.393365, 22538.862559), (-555.223881, 63997.014925)))	(((4888.888923, 15000.000000), (5000.000000, 14000.000195), (5000.000147, 12205.555621), (1456.320542, 10630.586907), (447.619048, 11023.809524), (-482.979383, 15000.000000), (4888.888923, 15000.000000)))
00606	 1	 0.3600	 0.4700	 0.0000	 5.2906	 0.2574	(((661.824818, 4928.248175), (2585.547088, 7162.248231), (5767.307692, 6667.307692), (6039.410273, 4109.543437), (3384.005764, 2053.746398), (842.307692, 3642.307692), (661.824818, 4928.248175)))	(((4999.999656, 6786.666720), (5000.000000, 5000.000000), (723.611772, 5000.000768), (2585.547088, 7162.248231), (4999.999656, 6786.666720)))
00606	 31	 0.4300	 0.9200	 0.0000	 4.5757	 0.1346	(((1456.320542, 10630.586907), (5190.000000, 12290.000000), (6573.913043, 11367.391304), (6802.941176, 7702.941176), (5767.307692, 6667.307692), (2585.547088, 7162.248231), (1456.320542, 10630.586907)))	(((5000.000030, 12205.555569), (4999.999765, 6786.666703), (2585.547088, 7162.248231), (1456.320542, 10630.586907), (5000.000030, 12205.555569)))
00606	 32	 0.7700	 1.4300	 0.0000	 0.0484	 0.0559	(((6573.913043, 11367.391304), (5190.000000, 12290.000000), (-555.223881, 63997.014925), (-1028.926417, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 46900.096528), (10858.536585, 12617.073171), (6573.913043, 11367.391304)))	(((4888.888667, 15000.000000), (5000.000000, 15000.000000), (5000.000000, 13999.998740), (4888.888667, 15000.000000)))
00607	 36	 -0.7400	 1.4100	 0.0000	 0.0490	 0.0354	(((-6065.599484, 11084.765793), (-10709.296875, 12566.796875), (-28000.000000, 46624.242111), (-28000.000000, 100000.000000), (-986.340921, 100000.000000), (-503.383459, 63530.451128), (-2201.792829, 22344.023904), (-5486.755647, 11394.147844), (-6065.599484, 11084.765793)))	(((-5000.000000, 13016.660788), (-5000.000000, 15000.000000), (-4404.998409, 15000.000000), (-5000.000000, 13016.660788)))
00607	 15	 -0.7100	 0.5000	 0.0000	 5.6889	 0.0250	(((-9330.538922, 6655.688623), (-6885.542169, 7655.914567), (-4326.795580, 5484.856856), (-4605.622089, 4192.115768), (-7250.000000, 2558.823529), (-9632.432432, 4240.540541), (-9330.538922, 6655.688623)))	(((-5000.000527, 6056.061053), (-4326.795580, 5484.856856), (-4431.372495, 5000.000251), (-5000.000000, 5000.000000), (-5000.000527, 6056.061053)))
00607	 30	 -0.4300	 0.8300	 0.0000	 5.0357	 0.1414	(((-6065.599484, 11084.765793), (-5486.755647, 11394.147844), (-1897.682119, 9808.278146), (-2357.297605, 6514.367161), (-4326.795580, 5484.856856), (-6885.542169, 7655.914567), (-6065.599484, 11084.765793)))	(((-4999.999431, 11179.069516), (-1897.682119, 9808.278146), (-2357.297605, 6514.367161), (-4326.795580, 5484.856856), (-5000.000061, 6056.060658), (-4999.999431, 11179.069516)))
00607	 50	 -0.2400	 1.2600	 0.0000	 2.6868	 0.0791	(((-2201.792829, 22344.023904), (461.647838, 10963.868329), (-1897.682119, 9808.278146), (-5486.755647, 11394.147844), (-2201.792829, 22344.023904)))	(((-4999.999914, 11179.069730), (-5000.000000, 13016.665832), (-4404.999655, 15000.000000), (-482.978195, 15000.000000), (461.647838, 10963.868329), (-1897.682119, 9808.278146), (-4999.999914, 11179.069730)))
00607	 26	 -0.2000	 0.3900	 0.0000	 5.2988	 0.1458	(((-4326.795580, 5484.856856), (-2357.297605, 6514.367161), (714.634146, 4897.560976), (921.375465, 3450.371747), (-1996.970571, 789.526832), (-4605.622089, 4192.115768), (-4326.795580, 5484.856856)))	(((520.000274, 4999.999856), (-4431.372563, 4999.999935), (-4326.795580, 5484.856856), (-2357.297605, 6514.367161), (520.000274, 4999.999856)))
00607	 35	 0.0000	 0.7700	 0.0000	 4.9269	 0.1118	(((-1897.682119, 9808.278146), (461.647838, 10963.868329), (1512.381363, 10561.087144), (2596.052632, 7155.263158), (714.634146, 4897.560976), (-2357.297605, 6514.367161), (-1897.682119, 9808.278146)))	(((800.000314, 5000.000377), (519.999283, 5000.000377), (-2357.297605, 6514.367161), (-1897.682119, 9808.278146), (461.647838, 10963.868329), (1512.381363, 10561.087144), (2596.052632, 7155.263158), (800.000314, 5000.000377)))
00607	 45	 0.2300	 1.3700	 0.0000	 0.5231	 0.1250	(((-503.383459, 63530.451128), (5195.287356, 12242.413793), (1512.381363, 10561.087144), (461.647838, 10963.868329), (-2201.792829, 22344.023904), (-503.383459, 63530.451128)))	(((4888.888134, 15000.000000), (5000.000000, 13999.993551), (5000.000830, 12153.261248), (1512.381363, 10561.087144), (461.647838, 10963.868329), (-482.979249, 15000.000000), (4888.888134, 15000.000000)))
00607	 1	 0.3600	 0.4700	 0.0000	 5.3435	 0.2704	(((714.634146, 4897.560976), (2596.052632, 7155.263158), (5722.076613, 6586.895161), (5995.084088, 4075.226391), (3333.454851, 2014.610208), (921.375465, 3450.371747), (714.634146, 4897.560976)))	(((4999.999850, 6718.181845), (5000.000000, 5000.000000), (799.999932, 4999.999918), (2596.052632, 7155.263158), (4999.999850, 6718.181845)))
00607	 31	 0.4400	 0.9100	 0.0000	 4.5794	 0.1458	(((1512.381363, 10561.087144), (5195.287356, 12242.413793), (6574.048443, 11367.430796), (6884.508816, 7719.521411), (5722.076613, 6586.895161), (2596.052632, 7155.263158), (1512.381363, 10561.087144)))	(((4999.999607, 12153.260690), (5000.000467, 6718.181733), (2596.052632, 7155.263158), (1512.381363, 10561.087144), (4999.999607, 12153.260690)))
00607	 32	 0.7700	 1.4300	 0.0000	 0.0482	 0.0559	(((6574.048443, 11367.430796), (5195.287356, 12242.413793), (-503.383459, 63530.451128), (-986.440921, 100000.000000), (28000.000000, 100000.000000), (28000.000000, 45813.577718), (10887.356322, 12625.478927), (6574.048443, 11367.430796)))	(((4888.887000, 15000.000000), (5000.000000, 15000.000000), (5000.000000, 13999.982258), (4888.887000, 15000.000000)))
00608	 36	 -0.7400	 1.4100	 0.0000	 0.0488	 0.0500	(((-6008.710504, 11066.609735), (-10709.296875, 12566.796875), (-28000.000000, 46624.242111), (-28000.000000, 100000.000000), (-986.363256, 100000.000000), (-398.261328, 55593.730242), (-2132.565284, 21948.233487), (-5535.044825, 11315.484923), (-6008.710504, 11066.609735)))	(((-5000.000000, 12987.507090), (-5000.000000, 15000.000000), (-4356.001331, 15000.000000), (-5000.000000, 12987.507090)))
00608	 15	 -0.7000	 0.5000	 0.0000	 5.7328	 0.0250	(((-9288.099902, 6622.184133), (-6898.997773, 7653.841871), (-4281.101740, 5444.992093), (-4567.635135, 4142.567568), (-7250.000000, 2564.705882), (-9575.550661, 4274.669604), (-9288.099902, 6622.184133)))	(((-4999.999570, 6051.562137), (-4281.101740, 5444.992093), (-4378.999840, 5000.000727), (-5000.000000, 5000.000000), (-4999.999570, 6051.562137)))
00608	 30	 -0.4300	 0.8200	 0.0000	 5.0816	 0.1250	(((-6008.710504, 11066.609735), (-5535.044825, 11315.484923), (-1900.075491, 9709.335682), (-2261.930219, 6525.014069), (-4281.101740, 5444.992093), (-6898.997773, 7653.841871), (-6008.710504, 11066.609735)))	(((-4999.999720, 11079.069644), (-1900.075491, 9709.335682), (-2261.930219, 6525.014069), (-4281.101740, 5444.992093), (-5000.000441, 6051.562872), (-4999.999720, 11079.069644)))
00608	 50	 -0.2400	 1.2500	 0.0000	 2.7356	 0.0707	(((-2132.565284, 21948.233487), (445.890952, 10931.193204), (-1900.075491, 9709.335682), (-5535.044825, 11315.484923), (-2132.565284, 21948.233487)))	(((-5000.000780, 11079.070112), (-5000.000000, 12987.497491), (-4355.999210, 15000.000000), (-506.382255, 15000.000000), (445.890952, 10931.193204), (-1900.075491, 9709.335682), (-5000.000780, 11079.070112)))
00608	 26	 -0.2000	 0.3900	 0.0000	 5.3077	 0.1601	(((-4281.101740, 5444.992093), (-2261.930219, 6525.014069), (661.342352, 4909.521332), (900.270270, 3266.891892), (-2026.440678, 827.966102), (-4567.635135, 4142.567568), (-4281.101740, 5444.992093)))	(((497.618911, 5000.000075), (-4378.999946, 5000.000245), (-4281.101740, 5444.992093), (-2261.930219, 6525.014069), (497.618911, 5000.000075)))
00608	 35	 0.0100	 0.7700	 0.0000	 4.9952	 0.1031	(((-1900.075491, 9709.335682), (445.890952, 10931.193204), (1561.305518, 10515.275908), (2651.925255, 7165.515289), (661.342352, 4909.521332), (-2261.930219, 6525.014069), (-1900.075491, 9709.335682)))	(((741.176150, 4999.999637), (497.619674, 4999.999654), (-2261.930219, 6525.014069), (-1900.075491, 9709.335682), (445.890952, 10931.193204), (1561.305518, 10515.275908), (2651.925255, 7165.515289), (741.176150, 4999.999637)))
00608	 45	 0.2300	 1.3600	 0.0000	 0.6177	 0.1275	(((-398.261328, 55593.730242), (5223.690338, 12224.388824), (1561.305518, 10515.275908), (445.890952, 10931.193204), (-2132.565284, 21948.233487), (-398.261328, 55593.730242)))	(((4863.890311, 15000.000000), (5000.000000, 13950.011462), (4999.998667, 12119.999378), (1561.305518, 10515.275908), (445.890952, 10931.193204), (-506.384708, 15000.000000), (4863.890311, 15000.000000)))
00608	 1	 0.3500	 0.4700	 0.0000	 5.3135	 0.2704	(((661.342352, 4909.521332), (2651.925255, 7165.515289), (5680.202669, 6546.094909), (5939.410273, 4109.543437), (3178.782086, 1972.282906), (900.270270, 3266.891892), (661.342352, 4909.521332)))	(((4999.999528, 6685.227369), (5000.000000, 5000.000000), (741.176927, 5000.000517), (2651.925255, 7165.515289), (4999.999528, 6685.227369)))
